---------------------------
f_d = -5000
---------------------------
(0.378958,-0.246091)
(0.183587,0.310113)
(0.307591,0.235023)
(-0.98977,0.209121)
(0.4513,0.0982201)
(-0.225613,-0.0524595)
(1.04756,0.0539532)
(-0.546906,0.047444)
(0.541723,0.325933)
(-0.577785,0.228445)
(-0.190945,0.0722304)
(-0.283582,-0.480193)
(-0.115448,-0.00132148)
(0.581776,-0.0187309)
(-0.47493,0.0725871)
(0.910471,0.0719391)
(0.246656,0.0796965)
(1.3631,0.175569)
(0.571649,-0.608752)
(-0.00642242,-0.05454)
(0.321492,0.90095)
(-0.174613,0.994736)
(0.64894,0.0190303)
(0.180203,0.777881)
(0.530093,-0.130503)
(-0.692462,-0.857155)
(0.416993,-0.115991)
(0.495495,0.287209)
(-0.879097,-0.77036)
(0.19035,0.212489)
(-0.0303843,-0.0334889)
(-0.202824,0.190713)
(0.308116,0.679871)
(0.305772,0.0637947)
(-0.77408,0.415601)
(0.1039,-0.172455)
(0.517193,-0.0403631)
(-0.382216,0.87285)
(1.06632,0.250384)
(0.190288,0.274936)
(0.460614,-0.0189466)
(0.226078,0.127056)
(-0.380315,0.000575633)
(-0.160559,0.304457)
(-0.565167,-0.208958)
(-0.499204,-0.00706293)
(0.00270191,-0.366678)
(-0.783367,0.457549)
(0.433103,0.236342)
---------------------------
f_d = -3000
---------------------------
(-0.652277,-0.661247)
(1.01927,-0.389442)
(-0.129331,0.432224)
(-0.00113554,-0.159839)
(0.636723,0.22976)
(0.609421,-0.304717)
(-0.894801,0.685839)
(-0.448642,-0.416358)
(0.0606051,1.06735)
(0.121202,0.27699)
(-0.128302,0.00774743)
(0.714513,-0.574777)
(-1.14405,0.548877)
(1.32707,0.176996)
(-0.251746,-0.139964)
(0.746272,0.448111)
(-1.06395,-0.530631)
(0.712975,-0.312458)
(-0.244067,0.635688)
(0.889441,0.87449)
(-1.16116,-0.228231)
(0.626192,0.456192)
(-0.252203,0.0176736)
(0.587729,1.3032)
(-0.81957,-0.0957263)
(0.765142,0.213577)
(-1.04005,-0.605751)
(0.213876,-0.415527)
(-0.195187,-0.567987)
(-0.300441,0.575095)
(-0.65889,0.853486)
(0.564529,-0.00519867)
(-1.25721,-0.660563)
(0.230766,0.10329)
(0.899613,0.051707)
(-0.0381586,0.524337)
(-0.780539,-0.659044)
(-0.446874,0.314354)
(-0.116216,-0.659739)
(0.706373,-0.638381)
(0.579557,-0.411714)
(-0.351532,-0.140965)
(0.518939,0.531035)
(0.213667,0.253807)
(-0.266815,0.0600711)
(0.333181,-0.178072)
(0.145312,0.249457)
(-0.398971,-0.0350644)
(0.094857,-0.7578)
(0.140553,-0.328491)
(-0.341952,-1.6972)
(-0.640001,0.153648)
(0.907252,-0.237387)
(-0.325508,0.48937)
(1.08291,0.953353)
(-0.429024,-0.851118)
(0.302481,-0.282385)
(-0.290383,-0.00769681)
(0.322431,-0.266978)
(0.487489,0.358106)
(0.402174,0.15948)
(-0.381751,0.672346)
(-0.168554,-0.389176)
(0.0117508,0.270364)
(-0.00239082,0.0783135)
(-0.432782,0.506057)
(0.745029,-0.622473)
(-1.15714,0.55008)
(0.375341,0.199981)
(0.00590371,0.61288)
(-0.0672179,-0.474116)
(-0.174288,0.00794796)
(1.3752,-0.654471)
(0.0801589,1.4266)
(0.162728,0.191904)
(-0.175914,1.0159)
(-0.168268,-0.0617235)
(-0.491364,-0.325543)
(1.2708,-0.57069)
(-0.163398,1.20042)
(-0.543709,-0.237527)
(-0.256501,0.0206963)
(-0.307699,-1.03983)
(-0.475779,0.685214)
(-0.718328,-1.2)
(-0.222769,0.574814)
(0.0234794,0.310044)
(-0.197657,0.406057)
(0.0991498,-0.583132)
(0.69219,0.200822)
(0.154728,-0.539776)
(-0.724583,0.276721)
(0.848177,-0.494131)
(-0.681342,1.00142)
(0.392515,-0.990758)
(-0.230122,0.753341)
(-0.211976,-0.963289)
(-0.79239,0.483762)
(0.819636,0.0832723)
(-0.0877038,0.990255)
(0.339734,-0.44425)
(0.0390766,0.629352)
(-0.145999,-0.405164)
(0.349979,0.342689)
(0.192233,0.349604)
(-0.589501,0.318758)
(-0.0379866,-1.47794)
(-0.728128,0.246353)
(-0.0282073,0.000602424)
(0.420436,0.439663)
(0.667513,-0.813874)
(-1.25708,0.266804)
(0.830969,-0.213043)
(-0.60558,0.48316)
(0.400999,-0.465919)
(-0.400845,0.465868)
(0.996227,-0.535193)
(-1.05693,-0.203425)
(0.459889,-0.15105)
(-0.661851,0.241433)
(0.216127,-0.357683)
(-0.248339,0.629245)
(0.529757,-0.137298)
(-0.127973,0.080696)
(0.0598569,1.24584)
(-0.469476,-0.650626)
(0.426906,0.501692)
(0.199762,0.200638)
(0.845481,-0.0473778)
(-0.199204,-0.111353)
(0.162586,0.902441)
(-1.40314,-0.172464)
(0.101211,-0.158899)
(-0.367395,0.728499)
(0.979716,0.525535)
(-0.677086,0.018242)
(0.184157,0.791027)
(-0.544756,-0.577784)
(0.850198,0.276288)
(0.398443,-1.48823)
(-0.254289,0.351452)
(0.359348,0.599216)
(0.811855,0.31221)
(-0.524013,0.011594)
(-0.120992,0.263423)
(-0.4231,-0.454928)
(0.366593,-0.283286)
(-1.00856,0.542656)
(0.826699,-0.358902)
(-0.261396,0.110147)
(-0.437417,0.303025)
(-0.0936195,-0.480544)
(0.543586,0.85367)
(-0.472552,0.140497)
(0.900014,0.791232)
(0.150238,0.493087)
(-0.804487,-0.339381)
(-0.691703,0.224688)
(-0.446847,0.0386207)
(0.79732,-1.25509)
(-0.381607,0.66799)
(-0.00465164,-0.147519)
(0.323874,0.285059)
(-0.56564,-0.799481)
(-0.342382,1.01536)
(-0.110551,-0.560741)
(0.431449,0.63648)
(0.240026,-0.473292)
(0.6902,0.250821)
(-0.0858724,-0.450243)
(0.0704652,-0.431043)
(0.23699,-0.947905)
(0.483534,0.597516)
(0.771378,-0.146644)
(1.04884,0.423981)
(-0.575222,-0.453225)
(-0.359998,0.624168)
(1.41874,-0.689365)
(0.0550619,0.591329)
(0.247062,0.104955)
(0.0562642,0.374686)
(0.738831,-0.357907)
(-0.141567,0.24055)
(0.0630041,-0.836646)
(-0.518708,0.566428)
(0.560144,0.143953)
(0.0826994,1.09973)
(0.115309,-0.970943)
(-0.817151,1.07845)
(0.0337885,0.00621712)
(-0.439126,0.784119)
(0.906139,1.09128)
(0.21416,0.216538)
(-0.0654653,-1.35338)
(-0.14009,-0.001059)
(-0.235495,-0.363257)
(-0.455498,-0.00129592)
(0.206416,0.826299)
(-0.0598353,0.873251)
(0.272372,-0.737737)
(-0.606652,0.100697)
(-0.35615,-0.454288)
(-0.26916,0.0617625)
(0.893346,-0.934845)
(-0.678086,0.0242961)
(-0.194217,-0.0290279)
(0.164909,-0.209714)
(0.369264,-0.510505)
(-0.408824,0.131753)
(0.705362,-1.13871)
(-1.09795,0.35392)
(0.237338,-0.0107532)
(-0.412946,-0.337618)
(-0.514102,-0.535993)
(-0.972685,0.0974071)
(0.986726,-1.02919)
(-0.175137,-0.709893)
(-0.230436,-0.124938)
(0.762881,-0.152724)
(-0.45602,-0.260822)
(0.42639,0.0609802)
(-0.100084,-0.058766)
(0.200403,0.41265)
(0.944609,-0.412694)
(-0.546145,-0.356846)
(0.580518,-0.041557)
(0.447256,0.471638)
(0.509598,-1.08399)
(-0.613336,-0.685989)
(0.181479,0.359972)
(-0.466369,0.284035)
(-0.313923,-0.203194)
(0.15495,0.443449)
(-0.517786,-0.596086)
(-0.0353801,-0.239622)
(-0.142823,0.264489)
(-0.0103665,0.421917)
(0.603145,-0.148758)
(-0.203206,-0.281796)
(0.262621,-0.252692)
(0.506867,0.00389485)
(0.952348,-0.127498)
(-0.18079,0.324849)
(0.029988,-0.0995139)
(-0.160759,-0.25182)
(-1.53861,0.828343)
